room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
11992493,64116333,Private room,NORTHWEST,EDGEMONT,2,,2,1,36,1,51.128199,-114.13431,35:51.0
14450591,88375730,Private room,CENTRE,MISSION,0,,2,1,34,2,51.034292,-114.069759,35:47.3
8152959,42952856,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,0,,4,2,111,3,51.051467,-114.041821,35:44.6
11638726,60401390,Private room,CENTRE,DOWNTOWN EAST VILLAGE,0,,2,1,53,1,51.049303,-114.055813,35:41.4
12304538,66344254,Private room,NORTH,PANORAMA HILLS,16,5,2,1,44,1,51.147785,-114.078574,35:40.7
3601913,11485957,Shared room,SOUTHEAST,CRANSTON,0,,2,1,32,1,50.876776,-113.975878,35:37.6
14557016,90139056,Entire home/apt,CENTRE,SOUTH CALGARY,0,,4,2,79,7,51.028875,-114.097089,35:37.1
6340909,8175696,Private room,CENTRE,TUXEDO PARK,12,4.5,4,1,36,1,51.079548,-114.062792,35:35.1
9564468,49517997,Entire home/apt,NORTHWEST,BRENTWOOD,0,,4,2,72,1,51.091051,-114.127709,35:29.9
7239783,12372789,Entire home/apt,CENTRE,CRESCENT HEIGHTS,31,4.5,4,1,72,1,51.060494,-114.06237,35:24.7
12829696,70014476,Private room,SOUTHEAST,COPPERFIELD,9,4.5,2,1,24,1,50.920272,-113.920307,35:18.5
13591529,34125486,Entire home/apt,CENTRE,BANKVIEW,2,,2,1,97,2,51.035644,-114.101806,35:15.5
13450026,4106106,Private room,CENTRE,INGLEWOOD,0,,3,1,119,1,51.042194,-114.031257,35:14.8
1197155,5161218,Private room,NORTH,THORNCLIFFE,42,5,2,1,28,2,51.104628,-114.060659,35:12.4
10434265,20130575,Entire home/apt,NORTHWEST,MONTGOMERY,4,5,6,3,144,2,51.072361,-114.161752,34:44.9
9779672,33380668,Entire home/apt,CENTRE,BANKVIEW,1,,4,2,80,3,51.035125,-114.097127,34:42.0
10923428,56621853,Private room,SOUTHEAST,AUBURN BAY,8,5,2,1,24,1,50.884733,-113.952234,34:39.9
13779969,24164905,Entire home/apt,NORTHWEST,VARSITY,2,,5,1,121,1,51.087433,-114.178533,34:30.0
9108330,31372319,Private room,CENTRE,POINT MCKAY,3,5,4,1,80,1,51.059889,-114.143283,34:25.9
13345504,69008257,Entire home/apt,CENTRE,BELTLINE,18,5,2,1,72,1,51.041101,-114.078941,34:18.4
3638700,3297275,Private room,NORTHEAST,MARLBOROUGH,35,5,2,1,36,1,51.057882,-113.970156,34:16.2
12586326,12365039,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,0,,4,2,135,2,51.050188,-114.054655,34:09.6
4679268,24198839,Private room,CENTRE,CHINATOWN,0,,2,1,80,1,51.05257,-114.067187,34:04.1
14486413,89375598,Entire home/apt,CENTRE,BELTLINE,0,,4,2,89,2,51.041295,-114.065284,33:58.6
11294572,15744071,Entire home/apt,CENTRE,RENFREW,22,5,6,3,151,1,51.062212,-114.048759,33:53.5
8867545,35004071,Shared room,CENTRE,CAPITOL HILL,17,4.5,1,1,13,1,51.075785,-114.102769,33:51.6
13576721,14284389,Entire home/apt,NORTH,HUNTINGTON HILLS,11,4.5,10,6,140,2,51.12476,-114.051416,33:49.5
9137627,43857462,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,2,,6,2,75,1,51.04879,-114.074427,33:45.3
13116372,72956130,Entire home/apt,SOUTH,HAYSBORO,3,4.5,2,1,80,3,50.973662,-114.072275,33:44.8
14284213,87174529,Entire home/apt,CENTRE,BELTLINE,2,,4,1,96,2,51.041179,-114.055295,33:40.4
12269740,53576815,Private room,CENTRE,BELTLINE,1,,2,1,44,1,51.039218,-114.068243,33:37.7
6626903,25817587,Private room,EAST,DOVER,21,5,2,1,32,1,51.019424,-114.000123,33:36.8
8780979,42438891,Private room,CENTRE,MISSION,3,4.5,4,1,43,2,51.031879,-114.065726,33:33.6
13298846,68080277,Entire home/apt,NORTHWEST,BRENTWOOD,11,5,4,2,78,2,51.089321,-114.127145,33:30.5
12912983,70795856,Private room,CENTRE,BANFF TRAIL,0,,2,1,10,1,51.072892,-114.107421,33:27.5
732975,3563134,Entire home/apt,CENTRE,BELTLINE,152,4.5,4,1,71,1,51.038288,-114.071453,32:50.9
4065410,1386403,Entire home/apt,EAST,SOUTHVIEW,17,4.5,2,1,68,2,51.036402,-113.993372,32:45.6
5067559,26167849,Private room,NORTHEAST,MAYLAND HEIGHTS,68,5,1,1,31,1,51.062744,-114.004743,32:44.1
6939177,20971591,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,18,5,3,1,48,1,51.069785,-114.047864,32:40.7
1880355,2097573,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,4,5,7,3,201,2,51.055483,-114.05173,32:33.1
7638343,40076871,Private room,CENTRE,KILLARNEY/GLENGARRY,23,5,2,1,36,1,51.034782,-114.13895,32:32.9
3979210,3297275,Entire home/apt,NORTHEAST,MARLBOROUGH,119,4.5,2,1,47,1,51.057967,-113.970001,32:26.6
13155576,1884998,Entire home/apt,CENTRE,SUNNYSIDE,3,5,3,2,96,2,51.053182,-114.083924,32:26.3
14474833,89215063,Private room,EAST,FOREST LAWN,0,,2,1,36,1,51.036347,-113.974246,32:22.3
51822,238951,Entire home/apt,CENTRE,CRESCENT HEIGHTS,8,5,3,1,71,5,51.052851,-114.058667,32:12.8
14523219,49708974,Entire home/apt,NORTH,HARVEST HILLS,0,,4,2,79,2,51.142549,-114.055217,32:09.1
13879732,3708360,Private room,CENTRE,LOWER MOUNT ROYAL,3,4.5,1,1,52,1,51.036216,-114.090704,32:03.8
488278,2415875,Private room,NORTHWEST,HAWKWOOD,1,,2,1,36,1,51.130415,-114.189109,31:59.8
13717025,33519194,Entire home/apt,CENTRE,CLIFF BUNGALOW,1,,3,1,48,1,51.036838,-114.073536,31:56.1
13319188,48264013,Private room,CENTRE,LOWER MOUNT ROYAL,0,,2,1,44,1,51.03756,-114.084874,31:54.6
5677830,29438307,Entire home/apt,SOUTH,ACADIA,4,5,4,3,116,2,50.966905,-114.061037,31:52.5
12106814,64918372,Private room,NORTH,HUNTINGTON HILLS,14,4,2,1,36,1,51.125865,-114.055756,31:45.1
13318033,34441675,Entire home/apt,CENTRE,MISSION,1,,4,2,280,3,51.036782,-114.068234,31:41.2
6957286,36478452,Private room,CENTRE,RICHMOND,20,5,1,1,36,2,51.034208,-114.108758,31:40.1
13591653,78530821,Entire home/apt,CENTRE,BANKVIEW,11,5,6,2,100,2,51.03268,-114.097998,31:34.6
12872089,70400006,Entire home/apt,NORTHWEST,UNIVERSITY OF CALGARY,3,4.5,5,2,96,1,51.072183,-114.124668,31:33.8
5801670,30099596,Entire home/apt,NORTHWEST,ROYAL OAK,26,4.5,4,1,56,7,51.149283,-114.217699,31:29.8
571485,2812754,Private room,NORTHWEST,ARBOUR LAKE,16,5,2,1,46,3,51.140319,-114.201458,31:28.2
4134280,4869295,Entire home/apt,CENTRE,SUNALTA,43,4.5,3,2,66,1,51.039406,-114.09676,31:19.7
14500559,8189144,Private room,NORTH,PANORAMA HILLS,0,,3,1,47,3,51.163427,-114.103334,31:19.5
7604667,39775518,Entire home/apt,CENTRE,BELTLINE,21,4.5,4,2,88,2,51.04065,-114.066028,31:17.1
11421917,5724507,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2,200,1,51.039455,-114.061511,31:16.4
10838333,56130454,Entire home/apt,SOUTH,SOUTHWOOD,19,5,2,1,40,2,50.958684,-114.081107,31:13.3
11949994,63812572,Private room,SOUTH,MILLRISE,0,,1,1,56,1,50.916849,-114.093254,31:01.1
14501448,18468660,Entire home/apt,NORTH,HUNTINGTON HILLS,0,,4,2,79,2,51.113481,-114.064179,31:00.9
8307214,43798606,Private room,CENTRE,PARKDALE,2,,2,1,32,1,51.056879,-114.133375,30:56.4
13335059,75501624,Shared room,NORTHWEST,BOWNESS,0,,2,1,72,1,51.095075,-114.212229,30:54.4
13030740,57014268,Entire home/apt,CENTRE,RENFREW,1,,3,1,80,2,51.05735,-114.051112,30:50.5
6984762,36621728,Entire home/apt,CENTRE,MISSION,27,5,3,1,67,,51.036391,-114.070833,30:46.6
6866287,35979662,Entire home/apt,CENTRE,BELTLINE,106,4.5,4,1,76,1,51.039433,-114.067599,30:46.5
9127829,47549398,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,1,,2,1,167,4,51.04896,-114.06561,30:33.2
4669850,6173240,Private room,CENTRE,HIGHLAND PARK,29,5,2,1,33,1,51.087685,-114.060849,30:04.5
8651788,10621846,Entire home/apt,CENTRE,BELTLINE,7,4,2,1,72,4,51.041027,-114.071736,29:57.7
1559608,8300376,Entire home/apt,CENTRE,SUNNYSIDE,19,5,4,2,188,2,51.057151,-114.080312,29:55.7
10801124,21258369,Private room,WEST,ROSSCARROCK,23,4.5,2,1,29,1,51.03939,-114.143842,29:52.8
9426644,35298829,Private room,CENTRE,TUXEDO PARK,6,5,2,1,32,1,51.073795,-114.059104,29:51.4
320061,1639838,Entire home/apt,CENTRE,ALTADORE,1,,2,1,80,3,51.022283,-114.105174,29:48.1
13434992,12397912,Entire home/apt,CENTRE,BANKVIEW,9,5,4,2,79,2,51.035686,-114.101767,29:47.1
5248510,27162497,Entire home/apt,CENTRE,BELTLINE,23,5,6,2,164,2,51.038284,-114.059824,29:44.0
1033310,5686607,Private room,NORTHEAST,SADDLE RIDGE,0,,2,1,81,1,51.12428,-113.944731,29:40.7
12363178,66782327,Entire home/apt,CENTRE,CHINATOWN,0,,5,2,151,3,51.051789,-114.066702,29:40.3
14568310,45391202,Entire home/apt,CENTRE,BELTLINE,0,,4,1,71,1,51.040892,-114.085061,29:38.9
4000702,7861106,Entire home/apt,NORTHWEST,MONTGOMERY,15,5,6,2,180,3,51.063675,-114.149884,29:35.0
3447193,17372496,Private room,SOUTH,LAKE BONAVISTA,0,,1,1,68,1,50.944937,-114.038042,29:32.8
14408021,24982984,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,2,1,40,3,51.048759,-114.071592,29:30.9
14501342,15269154,Private room,SOUTH,ACADIA,0,,2,1,48,1,50.965995,-114.06353,29:24.8
13094541,72707054,Private room,SOUTH,CANYON MEADOWS,7,5,2,1,39,1,50.935646,-114.074083,29:24.1
13041419,30246919,Entire home/apt,CENTRE,MOUNT PLEASANT,7,5,10,4,201,2,51.069234,-114.079892,29:19.9
8640319,55155,Private room,CENTRE,MISSION,0,,2,1,121,1,51.030487,-114.066905,29:17.3
13958238,40826999,Shared room,WEST,GLENBROOK,0,,1,1,80,1,51.021218,-114.146391,29:16.4
6716819,35169037,Entire home/apt,CENTRE,BANKVIEW,18,5,4,2,95,2,51.03314,-114.095545,28:55.4
3248512,14698005,Private room,CENTRE,RAMSAY,0,,2,1,40,1,51.032478,-114.04194,28:52.6
13589165,78487266,Private room,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,2,,2,1,53,1,51.070188,-114.052607,28:49.4
13190104,73819366,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,2,,4,2,80,,51.049049,-114.043665,28:47.2
5060836,26134364,Entire home/apt,CENTRE,BELTLINE,31,5,2,1,95,7,51.038359,-114.066373,28:45.6
13508558,42735197,Entire home/apt,CENTRE,DOWNTOWN EAST VILLAGE,0,,4,2,151,2,51.048402,-114.050614,28:45.0
6785537,35526220,Private room,CENTRE,CAMBRIAN HEIGHTS,0,,1,1,60,1,51.082205,-114.089509,28:42.4
8849572,46339530,Private room,SOUTH,SHAWNESSY,4,4.5,2,1,36,1,50.904124,-114.08601,28:41.3
13942857,81345678,Entire home/apt,CENTRE,BELTLINE,0,,4,1,212,3,51.043125,-114.082678,28:39.7
5947383,30740383,Private room,SOUTHEAST,COPPERFIELD,9,5,1,1,28,1,50.916482,-113.922732,28:29.9
6628555,16645415,Private room,CENTRE,HILLHURST,3,5,2,1,40,1,51.058386,-114.09559,28:28.5
8307712,25799313,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,1,,2,1,72,2,51.049566,-114.07305,28:25.0
13867228,81990750,Private room,NORTHEAST,PINERIDGE,3,5,1,1,20,1,51.07231,-113.956834,27:56.5
13811935,63296012,Private room,NORTHWEST,BOWNESS,3,4.5,2,1,29,1,51.08735,-114.182022,27:52.6
2874306,14474789,Private room,CENTRE,CAPITOL HILL,1,,2,1,36,2,51.075272,-114.101149,27:50.6
606066,3001102,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,57,5,2,1,44,4,51.067297,-114.042973,27:47.6
5706291,17563123,Private room,EAST,ALBERT PARK/RADISSON HEIGHTS,4,5,2,1,53,1,51.042231,-113.983492,27:39.4
13124555,61023357,Entire home/apt,CENTRE,BANKVIEW,3,5,5,3,159,3,51.030704,-114.096804,27:38.8
5160997,26691233,Entire home/apt,CENTRE,MISSION,1,,4,2,240,4,51.029826,-114.065376,27:32.1
6461530,33744284,Private room,CENTRE,SOUTH CALGARY,0,,2,1,56,2,51.028516,-114.09949,27:28.9
1558543,11055148,Private room,NORTHEAST,SADDLE RIDGE,0,,2,1,39,1,51.127463,-113.938164,27:27.1
13201491,47450163,Entire home/apt,CENTRE,BELTLINE,15,4.5,2,1,63,2,51.037848,-114.083919,27:14.7
9958371,16480902,Entire home/apt,CENTRE,WINSTON HEIGHTS/MOUNTVIEW,48,5,4,0,52,,51.077283,-114.055135,27:12.1
12866773,59209199,Entire home/apt,CENTRE,BELTLINE,1,,4,1,64,14,51.042448,-114.078322,27:03.4
14488158,30215302,Private room,NORTHEAST,REDSTONE,2,,3,1,48,1,51.169631,-113.965895,27:03.1
1970399,10174070,Private room,CENTRE,BRIDGELAND/RIVERSIDE,3,5,2,1,26,1,51.051326,-114.043636,26:55.6
3186403,16155113,Entire home/apt,CENTRE,MISSION,15,5,4,2,140,3,51.029991,-114.066956,26:45.2
13281293,60305553,Private room,CENTRE,CRESCENT HEIGHTS,21,5,2,1,28,1,51.057737,-114.057941,26:43.4
8348715,8334373,Private room,CENTRE,INGLEWOOD,22,4.5,1,1,32,1,51.035683,-114.023975,26:40.4
11422554,44935064,Entire home/apt,CENTRE,SOUTH CALGARY,9,5,4,1,68,1,51.023468,-114.110702,26:36.0
8649126,37139314,Private room,NORTHWEST,MONTGOMERY,4,5,1,1,48,1,51.073692,-114.162511,26:33.8
8360414,44066323,Private room,SOUTH,LAKE BONAVISTA,0,,1,1,55,1,50.938581,-114.057489,26:30.0
8921374,42542535,Private room,CENTRE,CRESCENT HEIGHTS,0,,1,1,29,3,51.062196,-114.059236,26:25.9
3852955,19863362,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,26,4.5,5,2,79,1,51.036415,-114.123456,26:24.0
8596011,6169895,Private room,WEST,GLENBROOK,0,,1,1,200,1,51.022604,-114.156864,26:18.4
9373856,48636450,Entire home/apt,EAST,ALBERT PARK/RADISSON HEIGHTS,19,5,4,2,52,2,51.04293,-113.986531,26:12.3
6640449,9800711,Private room,NORTH,NORTH HAVEN,0,,1,1,29,1,51.089956,-114.093714,26:10.9
5895003,10254437,Entire home/apt,CENTRE,BELTLINE,113,4.5,6,2,95,1,51.041943,-114.065103,26:09.0
6645819,20215387,Private room,CENTRE,INGLEWOOD,0,,4,1,160,1,51.040219,-114.018523,26:07.7
1288985,7010437,Private room,NORTHWEST,SILVER SPRINGS,1,,3,1,42,3,51.110637,-114.191352,26:04.1
8236556,43434299,Private room,SOUTH,PALLISER,23,5,3,1,36,1,50.963479,-114.117483,25:53.2
13941146,82922179,Private room,CENTRE,GARRISON WOODS,9,5,2,1,48,1,51.019952,-114.110232,25:48.4
6894576,29477149,Entire home/apt,CENTRE,KILLARNEY/GLENGARRY,1,,4,4,96,2,51.036022,-114.133436,25:45.6
11150072,57973954,Entire home/apt,CENTRE,EAU CLAIRE,0,,2,1,160,14,51.052037,-114.075764,25:45.3
8134721,10254437,Entire home/apt,CENTRE,BELTLINE,95,5,3,1,92,1,51.041579,-114.060506,25:39.8
13606923,64988395,Entire home/apt,CENTRE,BELTLINE,3,4.5,4,2,100,1,51.04261,-114.088252,25:35.4
10337130,22223250,Entire home/apt,NORTHWEST,BRENTWOOD,2,,3,1,102,3,51.087095,-114.127998,25:34.3
10362879,14515098,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,8,4.5,4,1,65,2,51.053849,-114.044057,25:31.2
9926425,51025093,Private room,NORTHEAST,REDSTONE,0,,1,1,41,1,51.1702,-113.963395,25:30.8
1738043,9837461,Entire home/apt,CENTRE,BELTLINE,110,4.5,2,0,53,2,51.04216,-114.0745,25:22.1
10591511,42041887,Entire home/apt,CENTRE,CHINATOWN,11,5,2,1,119,1,51.052315,-114.065745,25:18.7
14200130,72026277,Entire home/apt,NORTH,SAGE HILL,3,5,2,1,39,2,51.172154,-114.137037,25:17.0
13513478,75505647,Entire home/apt,CENTRE,CRESCENT HEIGHTS,2,,4,2,76,2,51.055123,-114.055768,25:12.9
14405476,57049682,Private room,SOUTHEAST,MAHOGANY,0,,2,1,79,1,50.897926,-113.938514,25:11.5
10283293,52891174,Private room,NORTHEAST,WHITEHORN,0,,1,1,33,1,51.087434,-113.977445,25:06.1
3010038,4301091,Entire home/apt,CENTRE,BRIDGELAND/RIVERSIDE,3,4.5,4,2,95,5,51.057637,-114.036529,25:05.2
13884421,32688544,Private room,WEST,SPRUCE CLIFF,2,,2,1,53,1,51.043735,-114.135929,25:01.4
10356436,20977501,Entire home/apt,CENTRE,SUNNYSIDE,11,5,4,2,100,2,51.053712,-114.079969,25:00.6
6901768,36166056,Entire home/apt,CENTRE,ELBOW PARK,6,4,3,1,88,3,51.029904,-114.076034,24:57.9
5165344,20788290,Entire home/apt,NORTH,THORNCLIFFE,73,5,4,1,63,1,51.099385,-114.078902,24:54.3
13590673,78513614,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,2,,4,2,143,4,51.044558,-114.081679,24:51.7
4416535,22922269,Entire home/apt,CENTRE,BELTLINE,1,,4,2,191,5,51.041297,-114.053557,24:29.0
13716337,80142147,Entire home/apt,CENTRE,BELTLINE,1,,4,2,245,2,51.040661,-114.082128,24:25.4
11086961,23078502,Entire home/apt,CENTRE,HILLHURST,0,,8,4,280,3,51.052585,-114.086694,24:13.8
10943394,56744800,Private room,NORTHWEST,ARBOUR LAKE,0,,1,1,28,1,51.130949,-114.220131,24:11.9
1651149,6406089,Private room,NORTH,THORNCLIFFE,171,4.5,2,1,32,1,51.109587,-114.07073,24:10.5
8308287,21225082,Entire home/apt,NORTH,THORNCLIFFE,0,,4,1,75,1,51.100425,-114.064619,24:06.3
10686913,55212203,Private room,NORTHEAST,SADDLE RIDGE,5,3.5,6,1,45,1,51.129723,-113.948187,24:03.5
6646086,34788393,Entire home/apt,NORTHWEST,COLLINGWOOD,5,5,4,2,60,1,51.086361,-114.104696,24:03.2
14284765,73214881,Private room,NORTHWEST,ARBOUR LAKE,5,5,2,1,23,1,51.139116,-114.204809,23:58.6
6767539,2185166,Entire home/apt,CENTRE,ERLTON,0,,4,2,464,4,51.030493,-114.06133,23:52.7
3316415,6502716,Entire home/apt,CENTRE,BELTLINE,3,5,4,2,144,1,51.040635,-114.062487,23:49.6
10157198,51353816,Entire home/apt,CENTRE,EAU CLAIRE,0,,2,2,100,1,51.052028,-114.078359,23:49.0
4271280,13818091,Entire home/apt,CENTRE,RAMSAY,11,4.5,4,2,64,7,51.037941,-114.041783,23:43.3
8674164,17720811,Entire home/apt,CENTRE,HILLHURST,3,5,2,1,47,3,51.050394,-114.089638,23:40.7
13883544,82181134,Private room,NORTH,COVENTRY HILLS,0,,1,1,24,2,51.171571,-114.06262,23:44.6
11572204,61144437,Private room,SOUTH,SILVERADO,0,,2,1,56,2,50.88197,-114.084352,23:27.7
2717255,913873,Entire home/apt,CENTRE,RAMSAY,3,5,4,2,279,3,51.032497,-114.043849,23:23.3
9887364,50864908,Private room,EAST,FOREST HEIGHTS,0,,2,1,20,1,51.045922,-113.975068,22:50.8
12885616,6529950,Entire home/apt,EAST,SOUTHVIEW,3,4.5,4,1,53,2,51.033661,-113.989961,22:41.5
2959818,15107708,Entire home/apt,NORTHWEST,ROYAL OAK,17,4.5,8,3,172,3,51.147753,-114.215976,22:37.3
9049388,4019890,Entire home/apt,SOUTH,HAYSBORO,21,5,4,0,56,1,50.968939,-114.090362,22:33.5
3415811,17223598,Private room,CENTRE,SOUTH CALGARY,1,,2,1,56,1,51.025009,-114.106567,22:26.4
12764450,69445803,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,2,1,820,1,51.046983,-114.080939,22:20.6
12042869,8626325,Entire home/apt,CENTRE,SHAGANAPPI,0,,3,1,47,1,51.039157,-114.126754,22:17.5
5581151,28936592,Private room,SOUTH,WALDEN,0,,2,1,80,1,50.872433,-114.031242,22:09.3
14028533,46751287,Entire home/apt,CENTRE,BELTLINE,0,,3,1,96,3,51.038536,-114.078454,22:07.0
2753744,12115056,Private room,CENTRE,UPPER MOUNT ROYAL,13,4.5,5,1,85,3,51.027973,-114.084442,22:01.3
7663547,40206324,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,2,1,143,2,51.049966,-114.075037,21:59.1
6094037,5627930,Entire home/apt,NORTHWEST,VARSITY,5,4.5,4,1,53,3,51.098672,-114.156914,22:21.3
4823452,24837487,Private room,CENTRE,TUXEDO PARK,39,5,2,1,30,1,51.078578,-114.056595,21:45.9
6639777,104120,Entire home/apt,NORTHWEST,ARBOUR LAKE,0,,8,4,312,5,51.138333,-114.205721,21:20.0
11048388,33240303,Entire home/apt,CENTRE,CHINATOWN,0,,1,1,38,1,51.053686,-114.065257,21:18.7
1336836,7249284,Private room,SOUTH,PUMP HILL,4,3.5,8,1,60,1,50.966558,-114.101157,20:58.2
12343541,66608346,Entire home/apt,CENTRE,BANKVIEW,7,4.5,2,1,55,1,51.034943,-114.096875,20:54.6
2333146,11917338,Entire home/apt,CENTRE,LOWER MOUNT ROYAL,19,5,2,1,66,2,51.035624,-114.082652,20:54.4
14012206,83118580,Entire home/apt,CENTRE,EAU CLAIRE,0,,4,2,160,,51.051134,-114.077244,20:51.3
2608862,13361469,Entire home/apt,NORTHWEST,ARBOUR LAKE,10,5,10,3,265,1,51.134696,-114.200099,20:50.5
11602213,44967066,Entire home/apt,CENTRE,BELTLINE,1,,3,1,78,7,51.039365,-114.060945,20:46.8
6704744,7803518,Entire home/apt,CENTRE,BELTLINE,1,,3,1,104,1,51.041722,-114.090929,20:43.1
10589665,54634288,Entire home/apt,CENTRE,BELTLINE,13,5,2,1,119,2,51.038874,-114.083514,20:42.2
5058642,26120002,Entire home/apt,CENTRE,DOWNTOWN WEST END,6,5,4,2,116,2,51.046775,-114.085381,20:39.3
11297542,58509131,Private room,CENTRE,WEST HILLHURST,7,5,2,1,40,1,51.056024,-114.109966,20:35.3
13282040,14591836,Entire home/apt,NORTHWEST,EDGEMONT,0,,6,1,96,1,51.13028,-114.148901,20:32.8
6625229,34320309,Entire home/apt,CENTRE,CAPITOL HILL,3,4.5,4,3,78,2,51.068578,-114.093909,20:26.1
4094049,21236358,Entire home/apt,CENTRE,RAMSAY,4,5,2,1,64,1,51.038381,-114.042289,20:19.7
10788981,35979662,Entire home/apt,CENTRE,MISSION,57,4.5,4,1,78,1,51.036597,-114.070588,20:19.1
9926376,655476,Private room,CENTRE,BELTLINE,3,4.5,2,1,56,1,51.0413,-114.08836,20:07.1
13942584,82945111,Private room,SOUTHEAST,AUBURN BAY,0,,2,1,24,2,50.898764,-113.947554,20:03.4
4383647,22758997,Entire home/apt,CENTRE,RAMSAY,82,5,4,2,60,2,51.033107,-114.04803,06:38.4
5144372,26595633,Entire home/apt,SOUTHEAST,OGDEN,1,,4,2,40,2,50.987052,-114.018156,06:13.0
12344393,66650081,Entire home/apt,CENTRE,BELTLINE,0,,4,1,361,1,51.03954,-114.064725,05:41.1
13093386,60116926,Entire home/apt,CENTRE,DOWNTOWN COMMERCIAL CORE,0,,2,1,47,7,51.048187,-114.059163,05:37.6
11593075,3520414,Entire home/apt,CENTRE,SUNALTA,0,,2,1,55,20,51.041315,-114.098857,05:34.5
4602504,21682791,Private room,CENTRE,INGLEWOOD,9,5,2,1,40,1,51.032299,-114.018629,05:33.8
4137854,16872662,Private room,CENTRE,KILLARNEY/GLENGARRY,1,,2,1,63,2,51.03285,-114.128777,05:26.4
13495886,76458224,Entire home/apt,CENTRE,ST. ANDREWS HEIGHTS,1,,4,2,96,2,51.064812,-114.129118,05:22.4
13079090,69221085,Entire home/apt,SOUTH,BRIDLEWOOD,13,4,4,2,30,2,50.897139,-114.109116,05:16.7
13201739,73375258,Private room,WEST,RUTLAND PARK,0,,2,1,29,1,51.01473,-114.139192,05:11.6
8237051,22028873,Private room,NORTH,BEDDINGTON HEIGHTS,0,,2,1,68,1,51.128712,-114.085803,05:09.3
5512216,28582833,Entire home/apt,CENTRE,BELTLINE,4,5,3,1,53,4,51.039289,-114.090148,05:06.7
8652994,38306806,Private room,SOUTHEAST,NEW BRIGHTON,0,,2,1,121,1,50.914314,-113.947032,05:06.1
13899815,51668475,Entire home/apt,NORTH,SAGE HILL,3,4.5,6,3,71,3,51.181979,-114.152644,05:01.7
2016405,10370413,Entire home/apt,CENTRE,BANFF TRAIL,60,5,8,3,129,2,51.078708,-114.116702,04:56.2
11993135,64122716,Private room,CENTRE,BELTLINE,8,4.5,2,1,34,1,51.040527,-114.069161,04:55.9
9545839,49435290,Entire home/apt,CENTRE,MISSION,22,4.5,3,0,44,1,51.030979,-114.068566,04:53.4
13310215,5883350,Private room,CENTRE,SUNNYSIDE,6,5,2,1,56,1,51.054715,-114.081569,04:51.7
11723772,32683270,Private room,CENTRE,BANFF TRAIL,1,,1,1,28,1,51.078416,-114.117112,04:49.6
13379823,76013208,Entire home/apt,SOUTHEAST,MAHOGANY,3,5,4,1,55,3,50.902337,-113.920557,04:43.2
5604316,28058969,Private room,NORTHWEST,TUSCANY,28,4.5,2,1,20,1,51.10989,-114.235947,04:35.6
14125879,39278777,Private room,NORTHWEST,CITADEL,0,,2,1,44,7,51.139838,-114.168969,04:33.2
14564061,90191940,Entire home/apt,WEST,GLENDALE,0,,6,3,80,1,51.03015,-114.149559,04:22.0
1392976,7530222,Private room,EAST,FOREST LAWN,21,4.5,2,1,39,1,51.031734,-113.979666,04:08.7
3595340,18067242,Entire home/apt,CENTRE,TUXEDO PARK,18,5,2,1,57,1,51.069481,-114.065874,04:05.5
14552423,2259541,Entire home/apt,CENTRE,HILLHURST,0,,3,1,100,3,51.052479,-114.085975,04:02.4
3360333,15500366,Private room,SOUTH,OAKRIDGE,9,5,2,1,24,1,50.964504,-114.128666,03:55.4
2483750,9931937,Entire home/apt,CENTRE,BELTLINE,9,4.5,4,1,89,2,51.041247,-114.068824,03:52.9
8357575,44052734,Private room,NORTH,BEDDINGTON HEIGHTS,0,,1,1,160,1,51.13577,-114.078683,03:48.1
165032,755655,Private room,CENTRE,SUNALTA,235,4.5,2,1,31,1,51.045477,-114.103107,03:43.8
8917471,46635699,Private room,SOUTH,ACADIA,1,,3,1,33,1,50.966121,-114.049379,03:41.6
13188562,73686595,Private room,CENTRE,DOWNTOWN COMMERCIAL CORE,1,,2,1,65,1,51.046619,-114.058612,03:36.6
722567,3731843,Private room,NORTHWEST,SCENIC ACRES,6,4,1,1,20,1,51.113288,-114.219965,03:33.4
6325953,20316194,Entire home/apt,CENTRE,BELTLINE,4,4,2,0,105,2,51.042602,-114.059327,03:31.1
